Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,97.62000274658203,98.47000122070312,97.37999725341797,98.33999633789062,92.05276489257812,828000
2020-01-03,97.2699966430664,98.16999816894531,97.2699966430664,97.70999908447266,91.4630355834961,503800
2020-01-06,97.4000015258789,98.05999755859375,96.76000213623047,97.69000244140625,91.44432830810547,686200
2020-01-07,97.75,98.05000305175781,97.22000122070312,97.54000091552734,91.30391693115234,781200
2020-01-08,97.47000122070312,98.02999877929688,96.95999908447266,97.0,90.79845428466797,1080000
2020-01-09,97.66999816894531,97.79000091552734,96.87999725341797,97.4000015258789,91.17288208007812,750100
2020-01-10,97.52999877929688,97.58000183105469,96.41000366210938,96.5,90.33039855957031,387800
2020-01-13,96.97000122070312,97.5999984741211,96.69999694824219,97.58999633789062,91.35071563720703,559500
2020-01-14,97.4000015258789,97.62000274658203,96.91000366210938,97.29000091552734,91.06990814208984,788800
2020-01-15,97.81999969482422,97.87000274658203,96.95999908447266,97.19000244140625,90.97631072998047,736400
2020-01-16,97.75,98.7300033569336,97.63999938964844,98.47000122070312,92.17445373535156,699800
2020-01-17,98.4000015258789,99.23999786376953,98.05999755859375,99.04000091552734,92.70801544189453,1855000
2020-01-21,99.1500015258789,101.1500015258789,98.95999908447266,100.58999633789062,94.15892791748047,1115200
2020-01-22,100.97000122070312,101.30999755859375,100.08000183105469,100.22000122070312,93.81257629394531,502800
2020-01-23,100.11000061035156,100.80999755859375,99.63999938964844,100.55999755859375,94.13084411621094,500200
2020-01-24,100.62000274658203,100.97000122070312,99.1500015258789,99.58999633789062,93.22286224365234,423400
2020-01-27,98.26000213623047,99.12000274658203,97.51000213623047,98.43000030517578,92.13702392578125,923700
2020-01-28,99.73999786376953,102.41999816894531,99.0199966430664,101.91999816894531,95.40387725830078,826100
2020-01-29,102.3499984741211,102.3499984741211,100.51000213623047,100.52999877929688,94.10274505615234,568100
2020-01-30,99.87000274658203,100.16999816894531,98.18000030517578,99.31999969482422,92.97012329101562,516500
2020-01-31,98.97000122070312,99.19999694824219,96.83999633789062,96.94999694824219,90.75164794921875,618600
2020-02-03,97.5199966430664,98.91000366210938,97.4000015258789,98.12000274658203,91.84683990478516,702700
2020-02-04,99.29000091552734,99.75,98.70999908447266,98.8499984741211,92.53015899658203,585300
2020-02-05,99.20999908447266,99.9800033569336,97.69999694824219,98.04000091552734,91.7719497680664,775800
2020-02-06,98.45999908447266,98.7300033569336,97.77999877929688,97.8499984741211,91.5940933227539,615500
2020-02-07,97.66999816894531,97.9800033569336,95.91999816894531,96.19999694824219,90.04959106445312,734400
2020-02-10,96.0199966430664,98.0999984741211,95.8499984741211,97.70999908447266,91.4630355834961,591100
2020-02-11,97.58000183105469,98.26000213623047,97.38999938964844,98.04000091552734,91.7719497680664,463400
2020-02-12,98.0999984741211,99.0,96.94000244140625,97.80999755859375,91.55665588378906,391300
2020-02-13,97.55000305175781,98.5,97.19999694824219,98.30000305175781,92.01534271240234,474400
2020-02-14,98.13999938964844,98.44999694824219,97.56999969482422,98.18000030517578,91.90300750732422,373900
2020-02-18,98.44000244140625,98.72000122070312,96.83999633789062,97.12000274658203,90.91077423095703,1222700
2020-02-19,103.87000274658203,105.58000183105469,101.77999877929688,103.66999816894531,97.04200744628906,2959100
2020-02-20,103.5,103.94999694824219,98.41000366210938,99.80999755859375,93.42878723144531,1307800
2020-02-21,99.33000183105469,99.62000274658203,96.5,96.58000183105469,90.40528869628906,944000
2020-02-24,94.47000122070312,95.69999694824219,92.81999969482422,95.36000061035156,89.26329040527344,1044300
2020-02-25,95.45999908447266,96.54000091552734,91.2300033569336,92.0,86.11810302734375,1183700
2020-02-26,91.44999694824219,93.54000091552734,90.31999969482422,90.37999725341797,84.60167694091797,970800
2020-02-27,89.58999633789062,91.26000213623047,88.51000213623047,89.27999877929688,83.572021484375,1346200
2020-02-28,87.7300033569336,88.86000061035156,85.44000244140625,88.38999938964844,82.7389144897461,2043500
2020-03-02,90.0,93.55000305175781,89.4000015258789,93.47000122070312,87.49412536621094,1475000
2020-03-03,93.61000061035156,94.94000244140625,89.38999938964844,90.06999969482422,84.31150817871094,1399600
2020-03-04,91.43000030517578,93.5199966430664,90.0999984741211,93.41000366210938,87.43797302246094,881600
2020-03-05,91.12999725341797,91.44000244140625,87.12999725341797,89.37999725341797,83.66561126708984,1512800
2020-03-06,86.83000183105469,87.9800033569336,84.95999908447266,87.5199966430664,81.92452239990234,1114700
2020-03-09,81.83999633789062,83.66000366210938,79.55999755859375,81.16000366210938,75.9711685180664,1173800
2020-03-10,83.36000061035156,84.77999877929688,81.02999877929688,84.41999816894531,79.02272033691406,1289400
