,Date,Open,High,Low,Close,Adj Close,Volume
76,2006-04-24,1389.39502286911,1403.7840557098389,1373.7740387916565,1393.8130769729614,2.001659870147705,707028000
77,2006-04-25,1394.743463754654,1407.784299492836,1378.1973519325256,1393.5573567152023,2.014445304870605,529062800
78,2006-04-26,1390.753176689148,1406.6256612539291,1376.8847306966782,1390.9021456241608,2.0747244358062744,710886400
79,2006-04-27,1381.6879651546478,1416.612003326416,1366.596335053444,1400.911148071289,2.1115610599517822,845947200
80,2006-04-28,1396.0185095071793,1409.0229085683823,1377.4960615634918,1387.2995176315308,2.1429176330566406,760037600
81,2006-05-01,1389.0525476932526,1403.1536260843277,1368.708422780037,1378.6553671360016,2.1188671588897705,750380400
82,2006-05-02,1386.0622848272324,1401.765464067459,1371.9719496965408,1384.8433886766434,2.180363655090332,771663200
83,2006-05-03,1390.348176240921,1409.0540832281113,1376.233115553856,1396.117188692093,2.1657497882843018,686991200
84,2006-05-04,1398.4379434585571,1419.564901471138,1390.2453056573868,1406.0258843898773,2.1654458045959477,860420400
85,2006-05-05,1413.0796881914139,1425.7254613637924,1399.321810722351,1415.1794868707657,2.1885828971862797,563911600
86,2006-05-08,1410.915533065796,1425.6774288415909,1397.2727329730988,1409.8106991052628,2.1885828971862797,594851600
87,2006-05-09,1405.2906081676483,1419.2845237255096,1389.6803305149078,1406.1697224378586,2.1624016761779785,531666800
88,2006-05-10,1401.399644613266,1410.6203796863556,1377.6849728822708,1387.585613489151,2.14931058883667,459888800
89,2006-05-11,1386.643849015236,1395.6919448375702,1349.3406584262848,1359.094858288765,2.0747244358062744,812688800
90,2006-05-12,1356.595664024353,1374.5812050104141,1337.1722037792206,1350.8273247480392,2.0610239505767822,641774000
91,2006-05-15,1343.0424273014069,1359.142704129219,1318.0670362710953,1337.898647904396,2.0637638568878174,529177600
92,2006-05-16,1338.0019044876099,1351.9367470741272,1319.8222378492355,1333.0914969444275,1.978217840194702,936740000
93,2006-05-17,1324.893277168274,1338.884910583496,1297.0867215394974,1309.4588924646378,1.9867419004440308,754194000
94,2006-05-18,1312.9782729148865,1328.85424888134,1290.4513754844666,1297.4989379644394,1.9234204292297363,658442400
95,2006-05-19,1303.5557349920273,1327.0191502571106,1285.1480963230133,1313.876079082489,1.9639097452163696,985866000
96,2006-05-22,1300.3959021568298,1314.8742785453796,1268.5944827795029,1289.8288177251816,1.9295084476470947,718975600
97,2006-05-23,1303.0740938186646,1320.1543276309967,1272.0652606487274,1277.7693271636963,1.9225069284439087,694414000
98,2006-05-24,1277.6628801822662,1298.7604328393936,1254.2259185314178,1280.1418936252594,1.9282909631729128,916031200
99,2006-05-25,1290.9752711057663,1306.0815373659134,1274.5200555324554,1296.1431263685226,1.9584301710128784,463372000
100,2006-05-26,1302.507165670395,1314.7652297019958,1288.9508576393127,1305.8715907335281,1.934683918952942,432950000
101,2006-05-30,1298.4231450557709,1307.4472550153732,1275.6407712697983,1281.5006049871445,1.86375093460083,563402000
102,2006-05-31,1287.2324666976929,1305.5226969718933,1273.9146333932877,1294.5852632522583,1.8196079730987549,1280977600
103,2006-06-01,1292.7472211122513,1322.9802181720734,1282.9691833257675,1317.8531556129456,1.892672419548035,942508000
104,2006-06-02,1327.0474965572357,1334.7956663370132,1297.6963568925858,1313.7178364992142,1.8771456480026243,685787200
105,2006-06-05,1308.3466324806213,1316.7385749816895,1279.794566988945,1285.0858685970306,1.8266102075576784,605785600
106,2006-06-06,1285.8578208684921,1297.5332973003387,1264.4705384969711,1282.2937219142914,1.8180853128433228,726037200
107,2006-06-07,1282.0741053819656,1296.524563550949,1260.2296311855316,1265.3214839696884,1.7827712297439575,750506400
108,2006-06-08,1253.5787663459778,1266.2684234380722,1216.7369956970215,1248.5113549232483,1.849746584892273,1397482800
109,2006-06-09,1256.976984500885,1273.9187092781067,1234.1264697313309,1243.5277518033981,1.803471803665161,775838000
110,2006-06-12,1247.605225801468,1257.4875108003616,1213.562829732895,1218.0078128576279,1.7352784872055054,717785600
111,2006-06-13,1216.042617559433,1235.086390376091,1195.3859421014786,1208.0811401605606,1.7757691144943235,1080643200
112,2006-06-14,1213.9234371185303,1237.8175333738327,1204.845850944519,1227.9874918460846,1.7538495063781738,878136000
113,2006-06-15,1237.3941940069199,1277.010309100151,1231.3338420391083,1269.8116844892502,1.807734966278076,1190383600
114,2006-06-16,1268.9499859809875,1281.7135140895844,1247.8860737085342,1262.4063385725021,1.7523268461227417,838101600
115,2006-06-19,1267.818950176239,1277.1125866174698,1244.2187789678574,1252.6439652442932,1.7413679361343384,704575200
116,2006-06-20,1252.4617199897766,1267.1249487400055,1235.9870414733887,1248.4677625894547,1.749587893486023,672974400
117,2006-06-21,1251.522512435913,1287.4699194431305,1245.8219721317291,1270.7326154708862,1.7614611387252808,863296000
118,2006-06-22,1270.9361346960068,1279.6976325511932,1243.844895362854,1256.7627243995667,1.8138234615325928,965633200
119,2006-06-23,1255.6575329303741,1273.200410604477,1239.850143313408,1254.9071379899979,1.7909903526306152,660203600
120,2006-06-26,1257.8885935544968,1271.5156633853912,1247.0395447015762,1261.2576506137848,1.7958619594573977,466536000
121,2006-06-27,1257.8181612491608,1267.7481615543365,1227.8422183990479,1236.59492456913,1.7483693361282349,550611600
122,2006-06-28,1240.2524855136871,1251.4302048683167,1220.0167866945267,1241.461130142212,1.705444574356079,850704400
123,2006-06-29,1247.582349896431,1287.9598566293716,1236.8717622756958,1283.6480952501297,1.7952520847320557,873398400
124,2006-06-30,1288.0260068178177,1298.9004703760147,1267.2355811595917,1279.5266394615173,1.743498921394348,739695600
125,2006-07-03,1281.631030201912,1297.139544725418,1275.0073223114014,1290.6748158931732,1.7642003297805786,194770800
126,2006-07-05,1280.2305614948273,1288.3531095981598,1253.1529664993286,1264.7382316589355,1.7352784872055054,518240800
127,2006-07-06,1268.634588599205,1285.0490025281906,1256.6723744869232,1268.8063222169876,1.697834014892578,633208800
128,2006-07-07,1259.4743297100067,1270.9754906892776,1234.7988649606705,1246.7926111221313,1.686569094657898,799360800
129,2006-07-10,1251.6477570533752,1261.042146205902,1216.5031678676605,1226.8595910072327,1.6743922233581543,529345600
130,2006-07-11,1219.6554741859436,1249.8197059631348,1206.981124639511,1245.918783903122,1.694180250167847,825022800
131,2006-07-12,1241.9029166698456,1250.6003054380417,1210.4344485998154,1220.5276299715042,1.6122877597808838,927329200
132,2006-07-13,1208.5195860862732,1227.869513630867,1186.4814969301224,1197.9694296121597,1.5906723737716677,1249906000
133,2006-07-14,1198.6979142427444,1212.68956720829,1178.2666004896164,1193.544973731041,1.5425719022750854,993036800
134,2006-07-17,1191.6578749418259,1209.1955226659775,1179.003459572792,1191.4548361301422,1.5943259000778198,1024542400
135,2006-07-18,1193.2006605863571,1208.7356431484222,1167.0711870193481,1192.0940823554993,1.6104611158370972,1000448400
136,2006-07-19,1195.6963968276978,1232.3690923452377,1187.5760403871536,1219.3962986469269,1.6469930410385132,1390743200
137,2006-07-20,1227.1646302938461,1238.2144293785095,1188.7133989334106,1196.0086790323257,1.8418309688568115,1972146400
138,2006-07-21,1186.0854398012161,1192.7987588644028,1154.6697691679,1167.7382563352585,1.848528861999512,891892400
139,2006-07-24,1173.3930048942566,1203.2005398273468,1166.35795712471,1193.5801461935043,1.869838833808899,722856400
140,2006-07-25,1194.6812484264374,1213.2482693195343,1180.420352101326,1202.2596691846848,1.8853659629821775,589069600
141,2006-07-26,1198.2206542491913,1221.139476299286,1180.0566784143448,1201.5711221694946,1.944425106048584,898427600
142,2006-07-27,1213.060890197754,1234.011561512947,1194.3074606657028,1205.358613371849,1.9301183223724363,735044800
143,2006-07-28,1212.6728338003159,1241.0654709339142,1205.0053584575653,1229.750940322876,1.9967890977859497,691507600
144,2006-07-31,1225.9604011774063,1248.4840915203094,1215.9725838899612,1237.6177316904068,2.0689401626586914,892841600
145,2006-08-01,1226.7458165884018,1233.035448551178,1198.6807289123535,1212.2788307666779,2.045193910598755,711765600
146,2006-08-02,1222.4185160398483,1245.5865170955658,1208.8386059999466,1228.5530992746353,2.075029134750366,550768400
147,2006-08-03,1218.8489249944687,1256.0179905891418,1208.2822657823563,1244.282308936119,2.118562936782837,841044400
148,2006-08-04,1252.6912089586258,1267.3199609518051,1219.5770136117935,1234.351094007492,2.0792906284332275,1852866400
149,2006-08-07,1230.0586792230606,1242.2362625598907,1213.8904728889465,1227.2476952075958,2.046107769012451,1245512800
150,2006-08-08,1229.0036560297012,1242.092738032341,1209.903697013855,1218.9480603933334,1.972129225730896,997864000
151,2006-08-09,1230.9645496606827,1252.0295016765594,1214.562732219696,1222.2204171419144,1.9359015226364136,955838800
152,2006-08-10,1218.862300157547,1241.2355690002441,1209.9241296052933,1233.577198624611,1.9505140781402588,697760000
153,2006-08-11,1223.933637022972,1231.3846377134323,1202.4814385175705,1214.263457417488,1.9377281665802,777529200
154,2006-08-14,1224.8739095926285,1244.3488491773605,1212.6032483577728,1224.3609064817429,1.9465569257736208,717620400
155,2006-08-15,1241.9472389221191,1267.0324746370316,1232.1162551641464,1261.1912055015564,2.022969961166382,861352800
156,2006-08-16,1271.1653311252594,1295.159407734871,1255.1832154989243,1287.9725635051727,2.0695486068725586,781284000
157,2006-08-17,1287.0468320846558,1307.665813922882,1274.690120458603,1289.9522919654846,2.057676076889038,581148400
158,2006-08-18,1286.1496806144714,1299.6180945634842,1265.9583687782288,1291.597572684288,2.067418098449707,536354000
159,2006-08-21,1282.2498853206635,1289.2920702695847,1262.6753098964691,1273.8955410718918,2.02631950378418,526226400
160,2006-08-22,1270.9661346673965,1289.2444913387299,1257.6224128007889,1270.7598097324371,2.058588981628418,576968000
161,2006-08-23,1273.2217791080475,1286.4074537754059,1248.4065470695496,1260.3550153970718,2.0491514205932617,536258800
162,2006-08-24,1264.9838581085205,1272.3100842237473,1247.5329359769821,1261.3839356899261,2.0643739700317383,655191600
163,2006-08-25,1257.6927901506424,1275.9049761295319,1248.9791152477264,1260.756474494934,2.0929908752441406,543958800
164,2006-08-28,1260.4931627511978,1282.6954760551453,1252.5837610960007,1275.1948393583298,2.039106130599976,738161200
165,2006-08-29,1275.663000702858,1288.8041406869888,1257.9598224163055,1280.8712457418442,2.023883581161499,947332400
166,2006-08-30,1284.5674332380295,1306.8053271770477,1275.4699285030365,1298.2221117019653,2.038496971130371,680142400
167,2006-08-31,1301.6143049001694,1311.1906282901764,1284.1350662708282,1296.6840821504593,2.065591335296631,574697200
168,2006-09-01,1301.1636774539948,1311.4903947114944,1284.0771057605743,1297.8526320457458,2.081725597381592,408494800
169,2006-09-05,1298.3785101175308,1316.8058109283447,1284.7084035873413,1309.2611269950867,2.1761016845703125,1012457600
170,2006-09-06,1297.3100967407227,1306.3140184879303,1272.2155957221985,1276.914157152176,2.131958246231079,974103200
171,2006-09-07,1270.3608638048172,1286.8314143419266,1250.1302366256714,1264.5357885360718,2.216287136077881,1267957600
172,2006-09-08,1267.6086704730988,1290.772263765335,1257.790298461914,1280.699914932251,2.207761764526367,895921600
173,2006-09-11,1274.2809847593307,1300.2027685642242,1261.5693131685257,1287.1748132705688,2.2071542739868164,949124400
174,2006-09-12,1292.407397031784,1328.0961982011795,1284.4542517662048,1319.0694630146027,2.2111117839813232,1684687200
175,2006-09-13,1318.10930788517,1335.4948241710663,1304.6102941036224,1322.4288157224655,2.2589070796966557,1146138000
176,2006-09-14,1318.1534959077835,1336.7677599191666,1308.0951220989227,1326.5716998577118,2.257995128631592,801729600
177,2006-09-15,1341.1378164291382,1356.9111672639847,1322.1489398479462,1333.4533594846725,2.2558634281158447,981853600
178,2006-09-18,1332.4492156505585,1355.9215465784073,1323.2598060369492,1338.622618317604,2.249469995498657,705278000
179,2006-09-19,1336.5478179454803,1344.4140696525574,1308.0775398015976,1327.144915342331,2.245816946029663,710049200
180,2006-09-20,1337.5833133459091,1358.8852354288101,1328.792585492134,1347.8795545101166,2.291177272796631,822791200
181,2006-09-21,1349.27991938591,1361.4278531074524,1325.3737862110138,1334.186131119728,2.272606372833252,794124800
182,2006-09-22,1332.7701617479324,1340.9390922784805,1310.0101903676987,1322.644670009613,2.2223753929138184,665112000
183,2006-09-25,1329.7948718070984,1357.1532769203186,1314.4087977409363,1350.9909541606903,2.3060946464538574,858992400
184,2006-09-26,1349.8234354257584,1364.0862025022507,1333.4405623674393,1353.6606466770172,2.362720251083374,1102948000
185,2006-09-27,1351.437509894371,1373.058324933052,1339.0727623701096,1353.1567739248276,2.326188087463379,810373200
186,2006-09-28,1356.6714106798172,1372.0458229780197,1341.1193226575851,1362.473067522049,2.3444535732269287,723609600
187,2006-09-29,1361.8685756921768,1372.4731911420822,1344.898485302925,1352.0812408924103,2.3435399532318115,405812400
188,2006-10-02,1349.9686870574951,1364.3500628471375,1331.2528849840164,1340.9315526485443,2.278999090194702,712639200
189,2006-10-03,1334.4873987436295,1354.8547934293747,1321.385730266571,1341.6124804019928,2.25525426864624,790708800
190,2006-10-04,1337.9006391763687,1373.6670813560486,1331.8672692775726,1369.5079762935638,2.2948310375213623,829082800
191,2006-10-05,1367.6928967237473,1384.4355977773666,1357.8320897817612,1376.6275993585587,2.2780866622924805,683883200
192,2006-10-06,1367.184240579605,1383.3516113758087,1354.9054577350616,1371.2035051584244,2.2595155239105225,466958800
193,2006-10-09,1368.4024102687836,1388.69459939003,1357.0800757408142,1374.7920244932175,2.271998405456543,438222400
194,2006-10-10,1374.8809376955032,1387.3215466737747,1357.5518057346344,1373.5944905281067,2.247033834457397,531588400
195,2006-10-11,1370.2850095033646,1395.5721089839935,1358.4476922750473,1379.5642488002777,2.229377269744873,571855200
196,2006-10-12,1385.4422042369843,1405.273230433464,1372.1774551868439,1397.1221911907196,2.291177272796631,592855200
197,2006-10-13,1394.721722126007,1420.8694585561752,1388.28178191185,1412.546704173088,2.283871650695801,684196800
198,2006-10-16,1414.4380649328232,1428.9795285463333,1401.8821337223053,1414.9725035429,2.295439481735229,508692800
199,2006-10-17,1406.24394261837,1413.2232381105423,1380.5495227575302,1396.5839787721634,2.261647939682007,480925200
200,2006-10-18,1397.5835733413696,1410.5450330972672,1367.6928054094315,1380.1483306884766,2.268954038619995,1133907600
201,2006-10-19,1373.1431231498718,1392.1908824443817,1357.9631094932556,1378.0068579912186,2.404731273651123,1512977200
202,2006-10-20,1380.9406208992004,1389.6214437484741,1359.1818252801895,1376.464081287384,2.43395733833313,639413600
203,2006-10-23,1374.1516243219376,1400.6924016475677,1364.7116318941116,1386.475233078003,2.4799280166625977,832507200
204,2006-10-24,1382.8972927331924,1397.0042299032211,1366.7330845594406,1381.162088394165,2.467445373535156,463212400
205,2006-10-25,1383.293401479721,1409.619700551033,1372.4674053192139,1397.0892239809036,2.4866244792938232,485214800
206,2006-10-26,1405.1904611587524,1420.7121567726135,1385.7400996685028,1412.6665835380554,2.502150535583496,432756800
207,2006-10-27,1406.2118997573853,1415.341025710106,1374.1132541894913,1382.2393951416016,2.4479622840881348,594966400
208,2006-10-30,1378.2421864271164,1403.6979825496674,1367.9193111658096,1392.1779675483704,2.4482665061950684,499917600
209,2006-10-31,1396.2310378551483,1407.9163407087326,1378.2009698152542,1392.613736152649,2.4683587551116943,501474400
210,2006-11-01,1392.0046325922012,1398.5067301988602,1360.0295609235764,1368.3570158481598,2.409907817840576,611192400
211,2006-11-02,1366.4428869485855,1384.3952643871307,1353.5051715373993,1372.5835580825806,2.404427289962769,465483200
212,2006-11-03,1378.132130742073,1388.0004205703735,1357.7242354154587,1371.0195606946945,2.3834214210510254,431888800
213,2006-11-06,1375.5890140533447,1399.463438987732,1367.5144070386887,1389.9410672187805,2.4266517162323,434576800
214,2006-11-07,1391.9746853113174,1413.0628340244293,1380.03316116333,1394.5726004838943,2.451005458831787,525932400
215,2006-11-08,1386.7016588449478,1406.6144847869873,1374.194307923317,1394.2764880657196,2.510065793991089,690916800
216,2006-11-09,1400.534964442253,1409.3342019319534,1371.689265012741,1378.7234154939651,2.5371623039245605,923053600
217,2006-11-10,1380.3525663614273,1395.137173295021,1368.2896044254303,1387.369440317154,2.530463218688965,373864400
218,2006-11-13,1385.4367860555649,1409.361234664917,1376.5994691848755,1399.2639214992523,2.567908525466919,450674000
219,2006-11-14,1403.7014861106873,1429.3177237510681,1390.438262462616,1424.8616976737976,2.5876967906951904,588954800
220,2006-11-15,1426.1897933483124,1446.3592145442963,1414.4365139007568,1431.815952539444,2.5587756633758545,655323200
221,2006-11-16,1435.8531045913696,1448.3771977424622,1418.7989733219147,1439.7234690189362,2.6062676906585693,693940800
222,2006-11-17,1434.1926817893982,1446.076054573059,1419.3790364265442,1433.8826105594635,2.6135730743408203,466424000
223,2006-11-20,1429.423321723938,1447.5856144428253,1415.5938222408295,1437.4852781295776,2.632449150085449,570794000
224,2006-11-21,1438.3334846496582,1449.8085050582886,1422.6432092189789,1435.2471239566803,2.697293519973755,622666800
225,2006-11-22,1438.9395213127136,1454.057877779007,1427.2033984661102,1446.0355489253998,2.749351501464844,671941200
226,2006-11-24,1435.645412683487,1452.382766008377,1430.292314529419,1442.5499024391174,2.7895383834838867,518677600
227,2006-11-27,1437.7523777484894,1445.3043930530548,1399.6404974460602,1406.5474572181702,2.725909948348999,1074836000
228,2006-11-28,1402.5984234809875,1418.891186952591,1389.4798686504364,1409.2779846191406,2.795017719268799,1036173600
229,2006-11-29,1413.6041877269745,1428.3626034259796,1397.6167531013489,1414.2944519519806,2.79471206665039,1157083200
230,2006-11-30,1416.1400108337402,1437.1276903152466,1405.5831824541092,1425.1536848545074,2.79045033454895,870486400
231,2006-12-01,1421.8751292228699,1429.9995546340942,1388.584248304367,1408.3951163291931,2.780100584030152,795079600
232,2006-12-04,1410.7941218614578,1441.7042021751404,1403.6947112083435,1430.5240598917007,2.7740108966827397,709536800
233,2006-12-05,1435.8223986625671,1448.4692643880844,1422.6543732881546,1435.891422867775,2.7785775661468506,662838400
234,2006-12-06,1433.2353435754776,1449.3166140317917,1421.4692677259445,1434.9486321210861,2.73473858833313,638184400
235,2006-12-07,1439.541786789894,1452.7838881015778,1417.6289819478989,1427.9429115056992,2.649801731109619,1004827600
236,2006-12-08,1425.7729674577713,1445.2820403575897,1412.6603882312775,1430.8146258592606,2.686943292617798,784277200
237,2006-12-11,1429.1920058727264,1447.4630913734436,1418.450386762619,1430.4273445606232,2.7018606662750244,499780400
238,2006-12-12,1431.0041280984879,1442.6317734718323,1411.2067956924438,1426.070531964302,2.622402667999268,1026620000
239,2006-12-13,1434.1961460113525,1442.3497649431229,1414.495127081871,1426.0982973575592,2.710993528366089,857052000
240,2006-12-14,1427.6998946666718,1453.7471511363983,1421.7327004671097,1441.7901346683502,2.6957719326019287,832330800
241,2006-12-15,1450.2981516122818,1461.570170879364,1435.8391135931015,1445.444041967392,2.6705026626586914,739939200
242,2006-12-18,1457.3578159809113,1470.5733923912048,1434.31829559803,1444.160428762436,2.602005958557129,721576800
243,2006-12-19,1434.6041096448898,1449.6645597219467,1416.4190583229065,1438.5994617938995,2.627578020095825,911405600
244,2006-12-20,1440.9640175104141,1457.6391212940216,1430.1534832715988,1438.6722271442413,2.580390930175781,567691600
